"url","label","matched_category","detection_context","detection_score_component","detection_score","detection_explain"
"http://secure-admin-help-desk-center.sitey.me/","1","Suspicious_TLD_URL","me","3.0","5.0","SuspiciousTLD:me; SuspiciousKeyword:secure"
"http://hairblog.fr/wp-content/themes/fashionpress/fashionpress/images/png/ali/login.php?cmd=login_submit&amp;id=253802241da44eb4432ad43ad3ffa857253802241da44eb4432ad43ad3ffa857&amp;session=253802241da44eb4432ad43ad3ffa857253802241da44eb4432ad43ad3ffa857","1","Suspicious_TLD_URL","fr","3.0","29.0","LongComplex:entropy=4.66; SuspiciousTLD:fr; Obfuscated:base64_blob; SuspiciousFile:.php; SuspiciousKeyword:login; MaliciousPattern:cmd=; WebAppPath:login; StructuralMalformed:opaque_payload; CompromisedCMS:wp-content/themes+login.php"
